timestamp,sport,game_id,game,side,market,bets_pct,money_pct,open_line,current_line,injury_news,key_number_note,dk_start_iso,sport_label,market_display,side_key,open_line_first
2026-01-08 20:47:41.827271+00:00,ncaab,33421035,SIU Edwardsville vs Little Rock,Little Rock +2.5,spread,17,27,Little Rock +2.5 @ -108,Little Rock +2.5 @ -108,,,2026-01-09T01:30:00Z,NCAAB,SPREAD,Little Rock,Little Rock +2.5 @ -108
2026-01-08 20:47:41.827271+00:00,ncaab,33421025,Omaha vs North Dakota,North Dakota +5.5,spread,44,28,North Dakota +5.5 @ -105,North Dakota +5.5 @ -105,,,2026-01-09T01:00:00Z,NCAAB,SPREAD,North Dakota,North Dakota +5.5 @ -105
2026-01-08 20:47:41.827271+00:00,ncaab,33421032,Utah Valley vs Southern Utah,Under 154.5,total,67,76,Under 154.5 @ -110,Under 154.5 @ -110,,,2026-01-09T01:00:00Z,NCAAB,TOTAL,Under,Under 154.5 @ -110
2026-01-08 20:47:41.827271+00:00,ncaab,33421025,Omaha vs North Dakota,North Dakota,moneyline,42,90,North Dakota @ +205,North Dakota @ +205,,,2026-01-09T01:00:00Z,NCAAB,MONEYLINE,North Dakota,North Dakota @ +205
2026-01-08 20:47:41.827271+00:00,ncaab,33421032,Utah Valley vs Southern Utah,Over 154.5,total,33,24,Over 154.5 @ -110,Over 154.5 @ -110,,,2026-01-09T01:00:00Z,NCAAB,TOTAL,Over,Over 154.5 @ -110
2026-01-08 20:47:41.827271+00:00,ncaab,33421032,Utah Valley vs Southern Utah,Southern Utah +19.5,spread,37,16,Southern Utah +19.5 @ -118,Southern Utah +19.5 @ -118,,,2026-01-09T01:00:00Z,NCAAB,SPREAD,Southern Utah,Southern Utah +19.5 @ -118
2026-01-08 20:47:41.827271+00:00,ncaab,33421032,Utah Valley vs Southern Utah,Utah Valley -19.5,spread,63,84,Utah Valley -19.5 @ -102,Utah Valley -19.5 @ -102,,,2026-01-09T01:00:00Z,NCAAB,SPREAD,Utah Valley,Utah Valley -19.5 @ -102
2026-01-08 20:47:41.827271+00:00,ncaab,33421032,Utah Valley vs Southern Utah,Southern Utah,moneyline,3,6,Southern Utah @ +1300,Southern Utah @ +1300,,,2026-01-09T01:00:00Z,NCAAB,MONEYLINE,Southern Utah,Southern Utah @ +1300
2026-01-08 20:47:41.827271+00:00,ncaab,33421032,Utah Valley vs Southern Utah,Utah Valley,moneyline,97,94,Utah Valley @ -2800,Utah Valley @ -2800,,,2026-01-09T01:00:00Z,NCAAB,MONEYLINE,Utah Valley,Utah Valley @ -2800
2026-01-08 20:47:41.827271+00:00,ncaab,33421028,South Dakota State vs Denver,Under 162.5,total,51,38,Under 162.5 @ -110,Under 162.5 @ -110,,,2026-01-09T01:00:00Z,NCAAB,TOTAL,Under,Under 162.5 @ -110
2026-01-08 20:47:41.827271+00:00,ncaab,33421028,South Dakota State vs Denver,Over 162.5,total,49,62,Over 162.5 @ -110,Over 162.5 @ -110,,,2026-01-09T01:00:00Z,NCAAB,TOTAL,Over,Over 162.5 @ -110
2026-01-08 20:47:41.827271+00:00,ncaab,33421028,South Dakota State vs Denver,Denver +8.5,spread,55,16,Denver +8.5 @ -120,Denver +8.5 @ -120,,,2026-01-09T01:00:00Z,NCAAB,SPREAD,Denver,Denver +8.5 @ -120
2026-01-08 20:47:41.827271+00:00,ncaab,33421028,South Dakota State vs Denver,South Dakota State -8.5,spread,45,84,South Dakota State -8.5 @ +100,South Dakota State -8.5 @ +100,,,2026-01-09T01:00:00Z,NCAAB,SPREAD,South Dakota State,South Dakota State -8.5 @ +100
2026-01-08 20:47:41.827271+00:00,ncaab,33421028,South Dakota State vs Denver,Denver,moneyline,7,25,Denver @ +295,Denver @ +295,,,2026-01-09T01:00:00Z,NCAAB,MONEYLINE,Denver,Denver @ +295
2026-01-08 20:47:41.827271+00:00,ncaab,33421028,South Dakota State vs Denver,South Dakota State,moneyline,93,75,South Dakota State @ -375,South Dakota State @ -375,,,2026-01-09T01:00:00Z,NCAAB,MONEYLINE,South Dakota State,South Dakota State @ -375
2026-01-08 20:47:41.827271+00:00,ncaab,33421029,UMKC vs North Dakota State,Under 145.5,total,51,79,Under 145.5 @ -115,Under 145.5 @ -115,,,2026-01-09T01:00:00Z,NCAAB,TOTAL,Under,Under 145.5 @ -115
2026-01-08 20:47:41.827271+00:00,ncaab,33421029,UMKC vs North Dakota State,Over 145.5,total,49,21,Over 145.5 @ -105,Over 145.5 @ -105,,,2026-01-09T01:00:00Z,NCAAB,TOTAL,Over,Over 145.5 @ -105
2026-01-08 20:47:41.827271+00:00,ncaab,33421029,UMKC vs North Dakota State,UMKC +9.5,spread,32,28,UMKC +9.5 @ -112,UMKC +9.5 @ -112,,,2026-01-09T01:00:00Z,NCAAB,SPREAD,UMKC,UMKC +9.5 @ -112
2026-01-08 20:47:41.827271+00:00,ncaab,33421029,UMKC vs North Dakota State,North Dakota State -9.5,spread,68,72,North Dakota State -9.5 @ -108,North Dakota State -9.5 @ -108,,,2026-01-09T01:00:00Z,NCAAB,SPREAD,North Dakota State,North Dakota State -9.5 @ -108
2026-01-08 20:47:41.827271+00:00,ncaab,33420775,UTEP vs Middle Tennessee,Middle Tennessee -3.5,spread,79,79,Middle Tennessee -3.5 @ -115,Middle Tennessee -3.5 @ -115,,,2026-01-09T02:00:00Z,NCAAB,SPREAD,Middle Tennessee,Middle Tennessee -3.5 @ -115
2026-01-08 20:47:41.827271+00:00,ncaab,33421027,Tarleton State vs Abilene Christian,Tarleton State,moneyline,93,38,Tarleton State @ -175,Tarleton State @ -175,,,2026-01-09T01:00:00Z,NCAAB,MONEYLINE,Tarleton State,Tarleton State @ -175
2026-01-08 20:47:41.827271+00:00,ncaab,33421027,Tarleton State vs Abilene Christian,Abilene Christian,moneyline,7,62,Abilene Christian @ +145,Abilene Christian @ +145,,,2026-01-09T01:00:00Z,NCAAB,MONEYLINE,Abilene Christian,Abilene Christian @ +145
2026-01-08 20:47:41.827271+00:00,ncaab,33421027,Tarleton State vs Abilene Christian,Tarleton State -3.5,spread,78,65,Tarleton State -3.5 @ -110,Tarleton State -3.5 @ -110,,,2026-01-09T01:00:00Z,NCAAB,SPREAD,Tarleton State,Tarleton State -3.5 @ -110
2026-01-08 20:47:41.827271+00:00,ncaab,33421025,Omaha vs North Dakota,Omaha,moneyline,58,10,Omaha @ -250,Omaha @ -250,,,2026-01-09T01:00:00Z,NCAAB,MONEYLINE,Omaha,Omaha @ -250
2026-01-08 20:47:41.827271+00:00,ncaab,33420774,Southern Miss vs Texas State,Under 145.5,total,49,92,Under 145.5 @ -105,Under 145.5 @ -105,,,2026-01-09T01:00:00Z,NCAAB,TOTAL,Under,Under 145.5 @ -105
2026-01-08 20:47:41.827271+00:00,ncaab,33420774,Southern Miss vs Texas State,Over 145.5,total,51,8,Over 145.5 @ -115,Over 145.5 @ -115,,,2026-01-09T01:00:00Z,NCAAB,TOTAL,Over,Over 145.5 @ -115
2026-01-08 20:47:41.827271+00:00,ncaab,33420774,Southern Miss vs Texas State,Texas State +3.5,spread,37,31,Texas State +3.5 @ -115,Texas State +3.5 @ -115,,,2026-01-09T01:00:00Z,NCAAB,SPREAD,Texas State,Texas State +3.5 @ -115
2026-01-08 20:47:41.827271+00:00,ncaab,33420774,Southern Miss vs Texas State,Southern Miss -3.5,spread,63,69,Southern Miss -3.5 @ -105,Southern Miss -3.5 @ -105,,,2026-01-09T01:00:00Z,NCAAB,SPREAD,Southern Miss,Southern Miss -3.5 @ -105
2026-01-08 20:47:41.827271+00:00,ncaab,33420774,Southern Miss vs Texas State,Texas State,moneyline,13,14,Texas State @ +145,Texas State @ +145,,,2026-01-09T01:00:00Z,NCAAB,MONEYLINE,Texas State,Texas State @ +145
2026-01-08 20:47:41.827271+00:00,ncaab,33420774,Southern Miss vs Texas State,Southern Miss,moneyline,87,86,Southern Miss @ -175,Southern Miss @ -175,,,2026-01-09T01:00:00Z,NCAAB,MONEYLINE,Southern Miss,Southern Miss @ -175
2026-01-08 20:47:41.827271+00:00,ncaab,33421025,Omaha vs North Dakota,Omaha -5.5,spread,56,72,Omaha -5.5 @ -115,Omaha -5.5 @ -115,,,2026-01-09T01:00:00Z,NCAAB,SPREAD,Omaha,Omaha -5.5 @ -115
2026-01-08 20:47:41.827271+00:00,ncaab,33421031,Northern Colorado vs Idaho State,Under 155.5,total,47,19,Under 155.5 @ -110,Under 155.5 @ -110,,,2026-01-09T01:00:00Z,NCAAB,TOTAL,Under,Under 155.5 @ -110
2026-01-08 20:47:41.827271+00:00,ncaab,33421031,Northern Colorado vs Idaho State,Idaho State +4.5,spread,35,34,Idaho State +4.5 @ -112,Idaho State +4.5 @ -112,,,2026-01-09T01:00:00Z,NCAAB,SPREAD,Idaho State,Idaho State +4.5 @ -112
2026-01-08 20:47:41.827271+00:00,ncaab,33421031,Northern Colorado vs Idaho State,Northern Colorado -4.5,spread,65,66,Northern Colorado -4.5 @ -108,Northern Colorado -4.5 @ -108,,,2026-01-09T01:00:00Z,NCAAB,SPREAD,Northern Colorado,Northern Colorado -4.5 @ -108
2026-01-08 20:47:41.827271+00:00,ncaab,33421031,Northern Colorado vs Idaho State,Idaho State,moneyline,13,45,Idaho State @ +160,Idaho State @ +160,,,2026-01-09T01:00:00Z,NCAAB,MONEYLINE,Idaho State,Idaho State @ +160
2026-01-08 20:47:41.827271+00:00,ncaab,33421031,Northern Colorado vs Idaho State,Northern Colorado,moneyline,87,55,Northern Colorado @ -192,Northern Colorado @ -192,,,2026-01-09T01:00:00Z,NCAAB,MONEYLINE,Northern Colorado,Northern Colorado @ -192
2026-01-08 20:47:41.827271+00:00,ncaab,33421027,Tarleton State vs Abilene Christian,Under 139.5,total,32,21,Under 139.5 @ -108,Under 139.5 @ -108,,,2026-01-09T01:00:00Z,NCAAB,TOTAL,Under,Under 139.5 @ -108
2026-01-08 20:47:41.827271+00:00,ncaab,33421027,Tarleton State vs Abilene Christian,Over 139.5,total,68,79,Over 139.5 @ -112,Over 139.5 @ -112,,,2026-01-09T01:00:00Z,NCAAB,TOTAL,Over,Over 139.5 @ -112
2026-01-08 20:47:41.827271+00:00,ncaab,33421027,Tarleton State vs Abilene Christian,Abilene Christian +3.5,spread,22,35,Abilene Christian +3.5 @ -110,Abilene Christian +3.5 @ -110,,,2026-01-09T01:00:00Z,NCAAB,SPREAD,Abilene Christian,Abilene Christian +3.5 @ -110
2026-01-08 20:47:41.827271+00:00,ncaab,33421031,Northern Colorado vs Idaho State,Over 155.5,total,53,81,Over 155.5 @ -110,Over 155.5 @ -110,,,2026-01-09T01:00:00Z,NCAAB,TOTAL,Over,Over 155.5 @ -110
2026-01-08 20:47:41.827271+00:00,ncaab,33420775,UTEP vs Middle Tennessee,UTEP +3.5,spread,21,21,UTEP +3.5 @ -105,UTEP +3.5 @ -105,,,2026-01-09T02:00:00Z,NCAAB,SPREAD,UTEP,UTEP +3.5 @ -105
2026-01-08 20:47:41.827271+00:00,ncaab,33421052,San Diego vs Pepperdine,Pepperdine,moneyline,11,8,Pepperdine @ +164,Pepperdine @ +164,,,2026-01-09T02:30:00Z,NCAAB,MONEYLINE,Pepperdine,Pepperdine @ +164
2026-01-08 20:47:41.827271+00:00,ncaab,33420775,UTEP vs Middle Tennessee,Under 134.5,total,26,39,Under 134.5 @ -110,Under 134.5 @ -110,,,2026-01-09T02:00:00Z,NCAAB,TOTAL,Under,Under 134.5 @ -110
2026-01-08 20:47:41.827271+00:00,ncaab,33421016,Portland vs Pacific,Under 144.5,total,34,4,Under 144.5 @ -108,Under 144.5 @ -108,,,2026-01-09T03:00:00Z,NCAAB,TOTAL,Under,Under 144.5 @ -108
2026-01-08 20:47:41.827271+00:00,ncaab,33421016,Portland vs Pacific,Over 144.5,total,66,96,Over 144.5 @ -112,Over 144.5 @ -112,,,2026-01-09T03:00:00Z,NCAAB,TOTAL,Over,Over 144.5 @ -112
2026-01-08 20:47:41.827271+00:00,ncaab,33421016,Portland vs Pacific,Portland +2.5,spread,29,24,Portland +2.5 @ -105,Portland +2.5 @ -105,,,2026-01-09T03:00:00Z,NCAAB,SPREAD,Portland,Portland +2.5 @ -105
2026-01-08 20:47:41.827271+00:00,ncaab,33421016,Portland vs Pacific,Pacific -2.5,spread,71,76,Pacific -2.5 @ -115,Pacific -2.5 @ -115,,,2026-01-09T03:00:00Z,NCAAB,SPREAD,Pacific,Pacific -2.5 @ -115
2026-01-08 20:47:41.827271+00:00,ncaab,33421016,Portland vs Pacific,Pacific,moneyline,81,80,Pacific @ -155,Pacific @ -155,,,2026-01-09T03:00:00Z,NCAAB,MONEYLINE,Pacific,Pacific @ -155
2026-01-08 20:47:41.827271+00:00,ncaab,33421016,Portland vs Pacific,Portland,moneyline,19,20,Portland @ +130,Portland @ +130,,,2026-01-09T03:00:00Z,NCAAB,MONEYLINE,Portland,Portland @ +130
2026-01-08 20:47:41.827271+00:00,ncaab,33421051,California Baptist vs Utah Tech,Under 144.5,total,56,92,Under 144.5 @ -115,Under 144.5 @ -115,,,2026-01-09T03:00:00Z,NCAAB,TOTAL,Under,Under 144.5 @ -115
2026-01-08 20:47:41.827271+00:00,ncaab,33421051,California Baptist vs Utah Tech,Over 144.5,total,44,8,Over 144.5 @ -105,Over 144.5 @ -105,,,2026-01-09T03:00:00Z,NCAAB,TOTAL,Over,Over 144.5 @ -105
2026-01-08 20:47:41.827271+00:00,ncaab,33421051,California Baptist vs Utah Tech,Utah Tech +8.5,spread,50,21,Utah Tech +8.5 @ -112,Utah Tech +8.5 @ -112,,,2026-01-09T03:00:00Z,NCAAB,SPREAD,Utah Tech,Utah Tech +8.5 @ -112
2026-01-08 20:47:41.827271+00:00,ncaab,33421051,California Baptist vs Utah Tech,California Baptist -8.5,spread,50,79,California Baptist -8.5 @ -108,California Baptist -8.5 @ -108,,,2026-01-09T03:00:00Z,NCAAB,SPREAD,California Baptist,California Baptist -8.5 @ -108
2026-01-08 20:47:41.827271+00:00,ncaab,33421051,California Baptist vs Utah Tech,Utah Tech,moneyline,5,44,Utah Tech @ +330,Utah Tech @ +330,,,2026-01-09T03:00:00Z,NCAAB,MONEYLINE,Utah Tech,Utah Tech @ +330
2026-01-08 20:47:41.827271+00:00,ncaab,33421051,California Baptist vs Utah Tech,California Baptist,moneyline,95,56,California Baptist @ -425,California Baptist @ -425,,,2026-01-09T03:00:00Z,NCAAB,MONEYLINE,California Baptist,California Baptist @ -425
2026-01-08 20:47:41.827271+00:00,ncaab,33420777,Oregon State vs Seattle,Under 138.5,total,18,95,Under 138.5 @ -105,Under 138.5 @ -105,,,2026-01-09T03:00:00Z,NCAAB,TOTAL,Under,Under 138.5 @ -105
2026-01-08 20:47:41.827271+00:00,ncaab,33420777,Oregon State vs Seattle,Over 138.5,total,82,5,Over 138.5 @ -115,Over 138.5 @ -115,,,2026-01-09T03:00:00Z,NCAAB,TOTAL,Over,Over 138.5 @ -115
2026-01-08 20:47:41.827271+00:00,ncaab,33420777,Oregon State vs Seattle,Oregon State +4.5,spread,38,46,Oregon State +4.5 @ -115,Oregon State +4.5 @ -115,,,2026-01-09T03:00:00Z,NCAAB,SPREAD,Oregon State,Oregon State +4.5 @ -115
2026-01-08 20:47:41.827271+00:00,ncaab,33421018,Oregon vs Ohio State,Oregon,moneyline,46,53,Oregon @ -142,Oregon @ -142,,,2026-01-09T03:30:00Z,NCAAB,MONEYLINE,Oregon,Oregon @ -142
2026-01-08 20:47:41.827271+00:00,ncaab,33420777,Oregon State vs Seattle,Seattle -4.5,spread,62,54,Seattle -4.5 @ -105,Seattle -4.5 @ -105,,,2026-01-09T03:00:00Z,NCAAB,SPREAD,Seattle,Seattle -4.5 @ -105
2026-01-08 20:47:41.827271+00:00,ncaab,33421018,Oregon vs Ohio State,Ohio State,moneyline,54,47,Ohio State @ +120,Ohio State @ +120,,,2026-01-09T03:30:00Z,NCAAB,MONEYLINE,Ohio State,Ohio State @ +120
2026-01-08 20:47:41.827271+00:00,ncaab,33421018,Oregon vs Ohio State,Ohio State +2.5,spread,60,79,Ohio State +2.5 @ -122,Ohio State +2.5 @ -122,,,2026-01-09T03:30:00Z,NCAAB,SPREAD,Ohio State,Ohio State +2.5 @ -122
2026-01-08 20:47:41.827271+00:00,ncaab,33421029,UMKC vs North Dakota State,North Dakota State,moneyline,96,72,North Dakota State @ -500,North Dakota State @ -500,,,2026-01-09T01:00:00Z,NCAAB,MONEYLINE,North Dakota State,North Dakota State @ -500
2026-01-08 20:47:41.827271+00:00,ncaab,33421019,Gonzaga vs Santa Clara,Under 166.5,total,52,30,Under 166.5 @ -112,Under 166.5 @ -112,,,2026-01-09T04:30:00Z,NCAAB,TOTAL,Under,Under 166.5 @ -112
2026-01-08 20:47:41.827271+00:00,ncaab,33421019,Gonzaga vs Santa Clara,Over 166.5,total,48,70,Over 166.5 @ -108,Over 166.5 @ -108,,,2026-01-09T04:30:00Z,NCAAB,TOTAL,Over,Over 166.5 @ -108
2026-01-08 20:47:41.827271+00:00,ncaab,33421019,Gonzaga vs Santa Clara,Santa Clara +16.5,spread,36,44,Santa Clara +16.5 @ -112,Santa Clara +16.5 @ -112,,,2026-01-09T04:30:00Z,NCAAB,SPREAD,Santa Clara,Santa Clara +16.5 @ -112
2026-01-08 20:47:41.827271+00:00,ncaab,33421019,Gonzaga vs Santa Clara,Gonzaga -16.5,spread,64,56,Gonzaga -16.5 @ -108,Gonzaga -16.5 @ -108,,,2026-01-09T04:30:00Z,NCAAB,SPREAD,Gonzaga,Gonzaga -16.5 @ -108
2026-01-08 20:47:41.827271+00:00,ncaab,33421019,Gonzaga vs Santa Clara,Santa Clara,moneyline,4,7,Santa Clara @ +950,Santa Clara @ +950,,,2026-01-09T04:30:00Z,NCAAB,MONEYLINE,Santa Clara,Santa Clara @ +950
2026-01-08 20:47:41.827271+00:00,ncaab,33421019,Gonzaga vs Santa Clara,Gonzaga,moneyline,96,93,Gonzaga @ -1650,Gonzaga @ -1650,,,2026-01-09T04:30:00Z,NCAAB,MONEYLINE,Gonzaga,Gonzaga @ -1650
2026-01-08 20:47:41.827271+00:00,ncaab,33421014,Loyola Marymount vs San Francisco,Under 139.5,total,27,52,Under 139.5 @ -108,Under 139.5 @ -108,,,2026-01-09T04:00:00Z,NCAAB,TOTAL,Under,Under 139.5 @ -108
2026-01-08 20:47:41.827271+00:00,ncaab,33421014,Loyola Marymount vs San Francisco,Over 139.5,total,73,48,Over 139.5 @ -112,Over 139.5 @ -112,,,2026-01-09T04:00:00Z,NCAAB,TOTAL,Over,Over 139.5 @ -112
2026-01-08 20:47:41.827271+00:00,ncaab,33421014,Loyola Marymount vs San Francisco,San Francisco +1.5,spread,55,43,San Francisco +1.5 @ -122,San Francisco +1.5 @ -122,,,2026-01-09T04:00:00Z,NCAAB,SPREAD,San Francisco,San Francisco +1.5 @ -122
2026-01-08 20:47:41.827271+00:00,ncaab,33421014,Loyola Marymount vs San Francisco,Loyola Marymount -1.5,spread,45,57,Loyola Marymount -1.5 @ +102,Loyola Marymount -1.5 @ +102,,,2026-01-09T04:00:00Z,NCAAB,SPREAD,Loyola Marymount,Loyola Marymount -1.5 @ +102
2026-01-08 20:47:41.827271+00:00,ncaab,33421014,Loyola Marymount vs San Francisco,San Francisco,moneyline,53,35,San Francisco @ -102,San Francisco @ -102,,,2026-01-09T04:00:00Z,NCAAB,MONEYLINE,San Francisco,San Francisco @ -102
2026-01-08 20:47:41.827271+00:00,ncaab,33421014,Loyola Marymount vs San Francisco,Loyola Marymount,moneyline,47,65,Loyola Marymount @ -118,Loyola Marymount @ -118,,,2026-01-09T04:00:00Z,NCAAB,MONEYLINE,Loyola Marymount,Loyola Marymount @ -118
2026-01-08 20:47:41.827271+00:00,ncaab,33421018,Oregon vs Ohio State,Under 152.5,total,30,24,Under 152.5 @ -112,Under 152.5 @ -112,,,2026-01-09T03:30:00Z,NCAAB,TOTAL,Under,Under 152.5 @ -112
2026-01-08 20:47:41.827271+00:00,ncaab,33421018,Oregon vs Ohio State,Over 152.5,total,70,76,Over 152.5 @ -108,Over 152.5 @ -108,,,2026-01-09T03:30:00Z,NCAAB,TOTAL,Over,Over 152.5 @ -108
2026-01-08 20:47:41.827271+00:00,ncaab,33421018,Oregon vs Ohio State,Oregon -2.5,spread,40,21,Oregon -2.5 @ +102,Oregon -2.5 @ +102,,,2026-01-09T03:30:00Z,NCAAB,SPREAD,Oregon,Oregon -2.5 @ +102
2026-01-08 20:47:41.827271+00:00,ncaab,33420775,UTEP vs Middle Tennessee,Over 134.5,total,74,61,Over 134.5 @ -110,Over 134.5 @ -110,,,2026-01-09T02:00:00Z,NCAAB,TOTAL,Over,Over 134.5 @ -110
2026-01-08 20:47:41.827271+00:00,ncaab,33420777,Oregon State vs Seattle,Seattle,moneyline,87,78,Seattle @ -198,Seattle @ -198,,,2026-01-09T03:00:00Z,NCAAB,MONEYLINE,Seattle,Seattle @ -198
2026-01-08 20:47:41.827271+00:00,ncaab,33421053,UC San Diego vs Cal State Fullerton,Under 166.5,total,65,70,Under 166.5 @ -108,Under 166.5 @ -108,,,2026-01-09T03:00:00Z,NCAAB,TOTAL,Under,Under 166.5 @ -108
2026-01-08 20:47:41.827271+00:00,ncaab,33421042,UC Santa Barbara vs UC Davis,UC Santa Barbara -4.5,spread,64,59,UC Santa Barbara -4.5 @ -112,UC Santa Barbara -4.5 @ -112,,,2026-01-09T02:00:00Z,NCAAB,SPREAD,UC Santa Barbara,UC Santa Barbara -4.5 @ -112
2026-01-08 20:47:41.827271+00:00,ncaab,33421042,UC Santa Barbara vs UC Davis,UC Davis,moneyline,17,5,UC Davis @ +164,UC Davis @ +164,,,2026-01-09T02:00:00Z,NCAAB,MONEYLINE,UC Davis,UC Davis @ +164
2026-01-08 20:47:41.827271+00:00,ncaab,33421042,UC Santa Barbara vs UC Davis,UC Santa Barbara,moneyline,83,95,UC Santa Barbara @ -198,UC Santa Barbara @ -198,,,2026-01-09T02:00:00Z,NCAAB,MONEYLINE,UC Santa Barbara,UC Santa Barbara @ -198
2026-01-08 20:47:41.827271+00:00,ncaab,33420778,New Mexico State vs Western Kentucky,Under 155.5,total,66,58,Under 155.5 @ -112,Under 155.5 @ -112,,,2026-01-09T02:00:00Z,NCAAB,TOTAL,Under,Under 155.5 @ -112
2026-01-08 20:47:41.827271+00:00,ncaab,33420778,New Mexico State vs Western Kentucky,Over 155.5,total,34,42,Over 155.5 @ -108,Over 155.5 @ -108,,,2026-01-09T02:00:00Z,NCAAB,TOTAL,Over,Over 155.5 @ -108
2026-01-08 20:47:41.827271+00:00,ncaab,33420778,New Mexico State vs Western Kentucky,Western Kentucky +2.5,spread,42,33,Western Kentucky +2.5 @ +100,Western Kentucky +2.5 @ +100,,,2026-01-09T02:00:00Z,NCAAB,SPREAD,Western Kentucky,Western Kentucky +2.5 @ +100
2026-01-08 20:47:41.827271+00:00,ncaab,33420778,New Mexico State vs Western Kentucky,New Mexico State -2.5,spread,58,67,New Mexico State -2.5 @ -120,New Mexico State -2.5 @ -120,,,2026-01-09T02:00:00Z,NCAAB,SPREAD,New Mexico State,New Mexico State -2.5 @ -120
2026-01-08 20:47:41.827271+00:00,ncaab,33420778,New Mexico State vs Western Kentucky,Western Kentucky,moneyline,38,27,Western Kentucky @ +136,Western Kentucky @ +136,,,2026-01-09T02:00:00Z,NCAAB,MONEYLINE,Western Kentucky,Western Kentucky @ +136
2026-01-08 20:47:41.827271+00:00,ncaab,33420778,New Mexico State vs Western Kentucky,New Mexico State,moneyline,62,73,New Mexico State @ -162,New Mexico State @ -162,,,2026-01-09T02:00:00Z,NCAAB,MONEYLINE,New Mexico State,New Mexico State @ -162
2026-01-08 20:47:41.827271+00:00,ncaab,33421041,Eastern Washington vs Montana State,Under 155.5,total,48,18,Under 155.5 @ -112,Under 155.5 @ -112,,,2026-01-09T02:00:00Z,NCAAB,TOTAL,Under,Under 155.5 @ -112
