run_label,mode,logged_at_raw,logged_at_utc,since_ny,sport,game_id,game,game_key,market,side,color,is_dark_green_high_underdog,espn_day,final_home,final_home_score,final_away,final_away_score,outcome
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:49:31.958235+00:00,2026-01-01T00:49:31.958235+00:00,2025-12-30,ncaaf,33273680,Iowa @ Vanderbilt,e25618fd3d51dbb9712ee84170e8912b,MONEYLINE,Vanderbilt,RED,False,20251230,Vanderbilt Commodores,27,Iowa Hawkeyes,34,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:52:49.648295+00:00,2026-01-01T00:52:49.648295+00:00,2025-12-30,ncaaf,33273680,Iowa @ Vanderbilt,e25618fd3d51dbb9712ee84170e8912b,MONEYLINE,Vanderbilt,RED,False,20251230,Vanderbilt Commodores,27,Iowa Hawkeyes,34,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:28:39.239573+00:00,2026-01-01T00:28:39.239573+00:00,2025-12-30,ncaab,33383540,IU Indianapolis @ Northern Kentucky,119de5c81cb5db58df3041ead8733667,TOTAL,Over 177.5,LIGHT_GREEN,False,20251230,San Diego Toreros,93,Gonzaga Bulldogs,99,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:28:39.239885+00:00,2026-01-01T00:28:39.239885+00:00,2025-12-30,ncaab,33383540,IU Indianapolis @ Northern Kentucky,119de5c81cb5db58df3041ead8733667,TOTAL,Under 177.5,RED,False,20251230,San Diego Toreros,93,Gonzaga Bulldogs,99,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:38:23.065527+00:00,2026-01-01T00:38:23.065527+00:00,2025-12-30,ncaab,33383540,IU Indianapolis @ Northern Kentucky,119de5c81cb5db58df3041ead8733667,TOTAL,Over 177.5,LIGHT_GREEN,False,20251230,San Diego Toreros,93,Gonzaga Bulldogs,99,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:38:23.065861+00:00,2026-01-01T00:38:23.065861+00:00,2025-12-30,ncaab,33383540,IU Indianapolis @ Northern Kentucky,119de5c81cb5db58df3041ead8733667,TOTAL,Under 177.5,RED,False,20251230,San Diego Toreros,93,Gonzaga Bulldogs,99,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:40:29.341072+00:00,2026-01-01T00:40:29.341072+00:00,2025-12-30,ncaab,33383540,IU Indianapolis @ Northern Kentucky,119de5c81cb5db58df3041ead8733667,TOTAL,Over 177.5,LIGHT_GREEN,False,20251230,San Diego Toreros,93,Gonzaga Bulldogs,99,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:40:29.341386+00:00,2026-01-01T00:40:29.341386+00:00,2025-12-30,ncaab,33383540,IU Indianapolis @ Northern Kentucky,119de5c81cb5db58df3041ead8733667,TOTAL,Under 177.5,RED,False,20251230,San Diego Toreros,93,Gonzaga Bulldogs,99,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:44:41.999153+00:00,2026-01-01T00:44:41.999153+00:00,2025-12-30,ncaab,33383540,IU Indianapolis @ Northern Kentucky,119de5c81cb5db58df3041ead8733667,TOTAL,Over 177.5,LIGHT_GREEN,False,20251230,San Diego Toreros,93,Gonzaga Bulldogs,99,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:44:41.999497+00:00,2026-01-01T00:44:41.999497+00:00,2025-12-30,ncaab,33383540,IU Indianapolis @ Northern Kentucky,119de5c81cb5db58df3041ead8733667,TOTAL,Under 177.5,RED,False,20251230,San Diego Toreros,93,Gonzaga Bulldogs,99,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:49:31.977245+00:00,2026-01-01T00:49:31.977245+00:00,2025-12-30,ncaab,33383540,IU Indianapolis @ Northern Kentucky,119de5c81cb5db58df3041ead8733667,TOTAL,Over 177.5,LIGHT_GREEN,False,20251230,San Diego Toreros,93,Gonzaga Bulldogs,99,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:49:31.977605+00:00,2026-01-01T00:49:31.977605+00:00,2025-12-30,ncaab,33383540,IU Indianapolis @ Northern Kentucky,119de5c81cb5db58df3041ead8733667,TOTAL,Under 177.5,RED,False,20251230,San Diego Toreros,93,Gonzaga Bulldogs,99,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:52:49.667311+00:00,2026-01-01T00:52:49.667311+00:00,2025-12-30,ncaab,33383540,IU Indianapolis @ Northern Kentucky,119de5c81cb5db58df3041ead8733667,TOTAL,Over 177.5,LIGHT_GREEN,False,20251230,San Diego Toreros,93,Gonzaga Bulldogs,99,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:52:49.667627+00:00,2026-01-01T00:52:49.667627+00:00,2025-12-30,ncaab,33383540,IU Indianapolis @ Northern Kentucky,119de5c81cb5db58df3041ead8733667,TOTAL,Under 177.5,RED,False,20251230,San Diego Toreros,93,Gonzaga Bulldogs,99,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:28:39.221076+00:00,2026-01-01T00:28:39.221076+00:00,2025-12-30,ncaab,33380246,Lamar @ East Texas A&M,3c6075ca7052e9cf08df4c4314cf8e49,MONEYLINE,Lamar,YELLOW,False,20251230,San Diego Toreros,93,Gonzaga Bulldogs,99,UNRESOLVED_TEAM
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:38:23.047419+00:00,2026-01-01T00:38:23.047419+00:00,2025-12-30,ncaab,33380246,Lamar @ East Texas A&M,3c6075ca7052e9cf08df4c4314cf8e49,MONEYLINE,Lamar,YELLOW,False,20251230,San Diego Toreros,93,Gonzaga Bulldogs,99,UNRESOLVED_TEAM
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:40:29.323199+00:00,2026-01-01T00:40:29.323199+00:00,2025-12-30,ncaab,33380246,Lamar @ East Texas A&M,3c6075ca7052e9cf08df4c4314cf8e49,MONEYLINE,Lamar,YELLOW,False,20251230,San Diego Toreros,93,Gonzaga Bulldogs,99,UNRESOLVED_TEAM
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:44:41.978818+00:00,2026-01-01T00:44:41.978818+00:00,2025-12-30,ncaab,33380246,Lamar @ East Texas A&M,3c6075ca7052e9cf08df4c4314cf8e49,MONEYLINE,Lamar,YELLOW,False,20251230,San Diego Toreros,93,Gonzaga Bulldogs,99,UNRESOLVED_TEAM
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:49:31.959205+00:00,2026-01-01T00:49:31.959205+00:00,2025-12-30,ncaab,33380246,Lamar @ East Texas A&M,3c6075ca7052e9cf08df4c4314cf8e49,MONEYLINE,Lamar,YELLOW,False,20251230,San Diego Toreros,93,Gonzaga Bulldogs,99,UNRESOLVED_TEAM
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:52:49.649268+00:00,2026-01-01T00:52:49.649268+00:00,2025-12-30,ncaab,33380246,Lamar @ East Texas A&M,3c6075ca7052e9cf08df4c4314cf8e49,MONEYLINE,Lamar,YELLOW,False,20251230,San Diego Toreros,93,Gonzaga Bulldogs,99,UNRESOLVED_TEAM
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:28:39.231339+00:00,2026-01-01T00:28:39.231339+00:00,2025-12-30,ncaaf,33273274,Michigan @ Texas,7946cfe026cc7a3709b33be495314fc3,TOTAL,Over 48.5,LIGHT_GREEN,False,20251230,Texas Longhorns,41,Michigan Wolverines,27,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:38:23.057205+00:00,2026-01-01T00:38:23.057205+00:00,2025-12-30,ncaaf,33273274,Michigan @ Texas,7946cfe026cc7a3709b33be495314fc3,TOTAL,Over 48.5,LIGHT_GREEN,False,20251230,Texas Longhorns,41,Michigan Wolverines,27,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:40:29.332998+00:00,2026-01-01T00:40:29.332998+00:00,2025-12-30,ncaaf,33273274,Michigan @ Texas,7946cfe026cc7a3709b33be495314fc3,TOTAL,Over 48.5,LIGHT_GREEN,False,20251230,Texas Longhorns,41,Michigan Wolverines,27,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:44:41.989919+00:00,2026-01-01T00:44:41.989919+00:00,2025-12-30,ncaaf,33273274,Michigan @ Texas,7946cfe026cc7a3709b33be495314fc3,TOTAL,Over 48.5,LIGHT_GREEN,False,20251230,Texas Longhorns,41,Michigan Wolverines,27,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:49:31.969029+00:00,2026-01-01T00:49:31.969029+00:00,2025-12-30,ncaaf,33273274,Michigan @ Texas,7946cfe026cc7a3709b33be495314fc3,TOTAL,Over 48.5,LIGHT_GREEN,False,20251230,Texas Longhorns,41,Michigan Wolverines,27,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:52:49.658964+00:00,2026-01-01T00:52:49.658964+00:00,2025-12-30,ncaaf,33273274,Michigan @ Texas,7946cfe026cc7a3709b33be495314fc3,TOTAL,Over 48.5,LIGHT_GREEN,False,20251230,Texas Longhorns,41,Michigan Wolverines,27,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:28:39.239265+00:00,2026-01-01T00:28:39.239265+00:00,2025-12-30,ncaab,33383539,Milwaukee @ Wright State,3dc6a29b63d2b57f6a8a90cb3531c315,TOTAL,Over 149.5,LIGHT_GREEN,False,20251230,San Diego Toreros,93,Gonzaga Bulldogs,99,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:38:23.065234+00:00,2026-01-01T00:38:23.065234+00:00,2025-12-30,ncaab,33383539,Milwaukee @ Wright State,3dc6a29b63d2b57f6a8a90cb3531c315,TOTAL,Over 149.5,LIGHT_GREEN,False,20251230,San Diego Toreros,93,Gonzaga Bulldogs,99,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:40:29.340794+00:00,2026-01-01T00:40:29.340794+00:00,2025-12-30,ncaab,33383539,Milwaukee @ Wright State,3dc6a29b63d2b57f6a8a90cb3531c315,TOTAL,Over 149.5,LIGHT_GREEN,False,20251230,San Diego Toreros,93,Gonzaga Bulldogs,99,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:44:41.998845+00:00,2026-01-01T00:44:41.998845+00:00,2025-12-30,ncaab,33383539,Milwaukee @ Wright State,3dc6a29b63d2b57f6a8a90cb3531c315,TOTAL,Over 149.5,LIGHT_GREEN,False,20251230,San Diego Toreros,93,Gonzaga Bulldogs,99,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:49:31.976907+00:00,2026-01-01T00:49:31.976907+00:00,2025-12-30,ncaab,33383539,Milwaukee @ Wright State,3dc6a29b63d2b57f6a8a90cb3531c315,TOTAL,Over 149.5,LIGHT_GREEN,False,20251230,San Diego Toreros,93,Gonzaga Bulldogs,99,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:52:49.667001+00:00,2026-01-01T00:52:49.667001+00:00,2025-12-30,ncaab,33383539,Milwaukee @ Wright State,3dc6a29b63d2b57f6a8a90cb3531c315,TOTAL,Over 149.5,LIGHT_GREEN,False,20251230,San Diego Toreros,93,Gonzaga Bulldogs,99,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:28:39.219146+00:00,2026-01-01T00:28:39.219146+00:00,2025-12-30,nba,33372972,MIN Timberwolves @ ATL Hawks,a91bb3ba67214bf6f98cd652efc4ef31,MONEYLINE,MIN Timberwolves,YELLOW,False,20251231,Atlanta Hawks,126,Minnesota Timberwolves,102,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:38:23.045573+00:00,2026-01-01T00:38:23.045573+00:00,2025-12-30,nba,33372972,MIN Timberwolves @ ATL Hawks,a91bb3ba67214bf6f98cd652efc4ef31,MONEYLINE,MIN Timberwolves,YELLOW,False,20251231,Atlanta Hawks,126,Minnesota Timberwolves,102,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:40:29.321325+00:00,2026-01-01T00:40:29.321325+00:00,2025-12-30,nba,33372972,MIN Timberwolves @ ATL Hawks,a91bb3ba67214bf6f98cd652efc4ef31,MONEYLINE,MIN Timberwolves,YELLOW,False,20251231,Atlanta Hawks,126,Minnesota Timberwolves,102,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:44:41.976776+00:00,2026-01-01T00:44:41.976776+00:00,2025-12-30,nba,33372972,MIN Timberwolves @ ATL Hawks,a91bb3ba67214bf6f98cd652efc4ef31,MONEYLINE,MIN Timberwolves,YELLOW,False,20251231,Atlanta Hawks,126,Minnesota Timberwolves,102,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:49:31.957269+00:00,2026-01-01T00:49:31.957269+00:00,2025-12-30,nba,33372972,MIN Timberwolves @ ATL Hawks,a91bb3ba67214bf6f98cd652efc4ef31,MONEYLINE,MIN Timberwolves,YELLOW,False,20251231,Atlanta Hawks,126,Minnesota Timberwolves,102,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:52:49.647380+00:00,2026-01-01T00:52:49.647380+00:00,2025-12-30,nba,33372972,MIN Timberwolves @ ATL Hawks,a91bb3ba67214bf6f98cd652efc4ef31,MONEYLINE,MIN Timberwolves,YELLOW,False,20251231,Atlanta Hawks,126,Minnesota Timberwolves,102,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:28:39.223240+00:00,2026-01-01T00:28:39.223240+00:00,2025-12-30,nhl,33378579,MIN Wild @ SJ Sharks,83c2470dbed303edf0c3795d24cce948,MONEYLINE,MIN Wild,YELLOW,False,20251231,San Jose Sharks,4,Minnesota Wild,3,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:38:23.048732+00:00,2026-01-01T00:38:23.048732+00:00,2025-12-30,nhl,33378579,MIN Wild @ SJ Sharks,83c2470dbed303edf0c3795d24cce948,MONEYLINE,MIN Wild,YELLOW,False,20251231,San Jose Sharks,4,Minnesota Wild,3,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:40:29.324477+00:00,2026-01-01T00:40:29.324477+00:00,2025-12-30,nhl,33378579,MIN Wild @ SJ Sharks,83c2470dbed303edf0c3795d24cce948,MONEYLINE,MIN Wild,YELLOW,False,20251231,San Jose Sharks,4,Minnesota Wild,3,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:44:41.980601+00:00,2026-01-01T00:44:41.980601+00:00,2025-12-30,nhl,33378579,MIN Wild @ SJ Sharks,83c2470dbed303edf0c3795d24cce948,MONEYLINE,MIN Wild,YELLOW,False,20251231,San Jose Sharks,4,Minnesota Wild,3,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:49:31.960512+00:00,2026-01-01T00:49:31.960512+00:00,2025-12-30,nhl,33378579,MIN Wild @ SJ Sharks,83c2470dbed303edf0c3795d24cce948,MONEYLINE,MIN Wild,YELLOW,False,20251231,San Jose Sharks,4,Minnesota Wild,3,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:52:49.650606+00:00,2026-01-01T00:52:49.650606+00:00,2025-12-30,nhl,33378579,MIN Wild @ SJ Sharks,83c2470dbed303edf0c3795d24cce948,MONEYLINE,MIN Wild,YELLOW,False,20251231,San Jose Sharks,4,Minnesota Wild,3,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:28:39.240793+00:00,2026-01-01T00:28:39.240793+00:00,2025-12-30,nhl,33382324,MTL Canadiens @ CAR Hurricanes,b7fd359fc8b1ce2d543806d44157c56e,TOTAL,Over 6.5,LIGHT_GREEN,False,20251230,Florida Panthers,2,Montreal Canadiens,3,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:38:23.066814+00:00,2026-01-01T00:38:23.066814+00:00,2025-12-30,nhl,33382324,MTL Canadiens @ CAR Hurricanes,b7fd359fc8b1ce2d543806d44157c56e,TOTAL,Over 6.5,LIGHT_GREEN,False,20251230,Florida Panthers,2,Montreal Canadiens,3,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:40:29.342307+00:00,2026-01-01T00:40:29.342307+00:00,2025-12-30,nhl,33382324,MTL Canadiens @ CAR Hurricanes,b7fd359fc8b1ce2d543806d44157c56e,TOTAL,Over 6.5,LIGHT_GREEN,False,20251230,Florida Panthers,2,Montreal Canadiens,3,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:44:42.000484+00:00,2026-01-01T00:44:42.000484+00:00,2025-12-30,nhl,33382324,MTL Canadiens @ CAR Hurricanes,b7fd359fc8b1ce2d543806d44157c56e,TOTAL,Over 6.5,LIGHT_GREEN,False,20251230,Florida Panthers,2,Montreal Canadiens,3,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:49:31.978568+00:00,2026-01-01T00:49:31.978568+00:00,2025-12-30,nhl,33382324,MTL Canadiens @ CAR Hurricanes,b7fd359fc8b1ce2d543806d44157c56e,TOTAL,Over 6.5,LIGHT_GREEN,False,20251230,Florida Panthers,2,Montreal Canadiens,3,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:52:49.668542+00:00,2026-01-01T00:52:49.668542+00:00,2025-12-30,nhl,33382324,MTL Canadiens @ CAR Hurricanes,b7fd359fc8b1ce2d543806d44157c56e,TOTAL,Over 6.5,LIGHT_GREEN,False,20251230,Florida Panthers,2,Montreal Canadiens,3,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:28:39.237022+00:00,2026-01-01T00:28:39.237022+00:00,2025-12-30,ncaaf,33273285,Navy @ Cincinnati,15d31388ea8eb5d756fd289f9a218ecc,TOTAL,Over 54.5,LIGHT_GREEN,False,20251230,Ohio State Buckeyes,14,Miami Hurricanes,24,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:38:23.062854+00:00,2026-01-01T00:38:23.062854+00:00,2025-12-30,ncaaf,33273285,Navy @ Cincinnati,15d31388ea8eb5d756fd289f9a218ecc,TOTAL,Over 54.5,LIGHT_GREEN,False,20251230,Ohio State Buckeyes,14,Miami Hurricanes,24,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:40:29.338553+00:00,2026-01-01T00:40:29.338553+00:00,2025-12-30,ncaaf,33273285,Navy @ Cincinnati,15d31388ea8eb5d756fd289f9a218ecc,TOTAL,Over 54.5,LIGHT_GREEN,False,20251230,Ohio State Buckeyes,14,Miami Hurricanes,24,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:44:41.996307+00:00,2026-01-01T00:44:41.996307+00:00,2025-12-30,ncaaf,33273285,Navy @ Cincinnati,15d31388ea8eb5d756fd289f9a218ecc,TOTAL,Over 54.5,LIGHT_GREEN,False,20251230,Ohio State Buckeyes,14,Miami Hurricanes,24,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:49:31.974661+00:00,2026-01-01T00:49:31.974661+00:00,2025-12-30,ncaaf,33273285,Navy @ Cincinnati,15d31388ea8eb5d756fd289f9a218ecc,TOTAL,Over 54.5,LIGHT_GREEN,False,20251230,Ohio State Buckeyes,14,Miami Hurricanes,24,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:52:49.664745+00:00,2026-01-01T00:52:49.664745+00:00,2025-12-30,ncaaf,33273285,Navy @ Cincinnati,15d31388ea8eb5d756fd289f9a218ecc,TOTAL,Over 54.5,LIGHT_GREEN,False,20251230,Ohio State Buckeyes,14,Miami Hurricanes,24,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:28:39.224082+00:00,2026-01-01T00:28:39.224082+00:00,2025-12-30,ncaab,33380255,New Orleans @ A&M-Corpus Christi,97dfc68e78e637e9d6c5dcfe66f827e7,MONEYLINE,A&M-Corpus Christi,YELLOW,False,20251230,Nebraska Cornhuskers,86,New Hampshire Wildcats,55,UNRESOLVED_TEAM
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:28:39.233896+00:00,2026-01-01T00:28:39.233896+00:00,2025-12-30,ncaab,33380255,New Orleans @ A&M-Corpus Christi,97dfc68e78e637e9d6c5dcfe66f827e7,TOTAL,Under 143.5,LIGHT_GREEN,False,20251230,Nebraska Cornhuskers,86,New Hampshire Wildcats,55,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:38:23.049637+00:00,2026-01-01T00:38:23.049637+00:00,2025-12-30,ncaab,33380255,New Orleans @ A&M-Corpus Christi,97dfc68e78e637e9d6c5dcfe66f827e7,MONEYLINE,A&M-Corpus Christi,YELLOW,False,20251230,Nebraska Cornhuskers,86,New Hampshire Wildcats,55,UNRESOLVED_TEAM
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:38:23.059674+00:00,2026-01-01T00:38:23.059674+00:00,2025-12-30,ncaab,33380255,New Orleans @ A&M-Corpus Christi,97dfc68e78e637e9d6c5dcfe66f827e7,TOTAL,Under 143.5,LIGHT_GREEN,False,20251230,Nebraska Cornhuskers,86,New Hampshire Wildcats,55,WIN
