logged_at_utc,logic_version,sport,game_id,game,market,side,color
2026-01-01T00:52:49.665987+00:00,v0.1,nba,33371016,POR Trail Blazers @ OKC Thunder,TOTAL,Over 232.5,RED
2026-01-01T00:28:39.248363+00:00,v0.1,ncaab,33383537,Samford @ VMI,SPREAD,VMI +4.5,LIGHT_GREEN
2026-01-01T00:38:23.074439+00:00,v0.1,ncaab,33383537,Samford @ VMI,SPREAD,VMI +4.5,LIGHT_GREEN
2026-01-01T00:40:29.349891+00:00,v0.1,ncaab,33383537,Samford @ VMI,SPREAD,VMI +4.5,LIGHT_GREEN
2026-01-01T00:44:42.008737+00:00,v0.1,ncaab,33383537,Samford @ VMI,SPREAD,VMI +4.5,LIGHT_GREEN
2026-01-01T00:49:31.986301+00:00,v0.1,ncaab,33383537,Samford @ VMI,SPREAD,VMI +4.5,LIGHT_GREEN
2026-01-01T00:52:49.676355+00:00,v0.1,ncaab,33383537,Samford @ VMI,SPREAD,VMI +4.5,LIGHT_GREEN
2026-01-01T00:28:39.235993+00:00,v0.1,nfl,32225620,SEA Seahawks @ SF 49ers,TOTAL,Over 47.5,YELLOW
2026-01-01T00:28:39.236274+00:00,v0.1,nfl,32225620,SEA Seahawks @ SF 49ers,TOTAL,Under 47.5,DARK_GREEN
2026-01-01T00:38:23.061794+00:00,v0.1,nfl,32225620,SEA Seahawks @ SF 49ers,TOTAL,Over 47.5,YELLOW
2026-01-01T00:38:23.062079+00:00,v0.1,nfl,32225620,SEA Seahawks @ SF 49ers,TOTAL,Under 47.5,DARK_GREEN
2026-01-01T00:40:29.337521+00:00,v0.1,nfl,32225620,SEA Seahawks @ SF 49ers,TOTAL,Over 47.5,YELLOW
2026-01-01T00:40:29.337801+00:00,v0.1,nfl,32225620,SEA Seahawks @ SF 49ers,TOTAL,Under 47.5,DARK_GREEN
2026-01-01T00:44:41.994829+00:00,v0.1,nfl,32225620,SEA Seahawks @ SF 49ers,TOTAL,Over 47.5,YELLOW
2026-01-01T00:44:41.995150+00:00,v0.1,nfl,32225620,SEA Seahawks @ SF 49ers,TOTAL,Under 47.5,DARK_GREEN
2026-01-01T00:49:31.973628+00:00,v0.1,nfl,32225620,SEA Seahawks @ SF 49ers,TOTAL,Over 47.5,YELLOW
2026-01-01T00:49:31.973910+00:00,v0.1,nfl,32225620,SEA Seahawks @ SF 49ers,TOTAL,Under 47.5,DARK_GREEN
2026-01-01T00:52:49.663706+00:00,v0.1,nfl,32225620,SEA Seahawks @ SF 49ers,TOTAL,Over 47.5,YELLOW
2026-01-01T00:52:49.663987+00:00,v0.1,nfl,32225620,SEA Seahawks @ SF 49ers,TOTAL,Under 47.5,DARK_GREEN
2026-01-01T00:28:39.231908+00:00,v0.1,ncaab,33380224,South Alabama @ Louisiana,TOTAL,Under 125.5,DARK_GREEN
2026-01-01T00:38:23.057768+00:00,v0.1,ncaab,33380224,South Alabama @ Louisiana,TOTAL,Under 125.5,DARK_GREEN
2026-01-01T00:40:29.333565+00:00,v0.1,ncaab,33380224,South Alabama @ Louisiana,TOTAL,Under 125.5,DARK_GREEN
2026-01-01T00:44:41.990519+00:00,v0.1,ncaab,33380224,South Alabama @ Louisiana,TOTAL,Under 125.5,DARK_GREEN
2026-01-01T00:49:31.969599+00:00,v0.1,ncaab,33380224,South Alabama @ Louisiana,TOTAL,Under 125.5,DARK_GREEN
2026-01-01T00:52:49.659540+00:00,v0.1,ncaab,33380224,South Alabama @ Louisiana,TOTAL,Under 125.5,DARK_GREEN
2026-01-01T00:28:39.241380+00:00,v0.1,nhl,33378583,STL Blues @ COL Avalanche,TOTAL,Over 6.5,LIGHT_GREEN
2026-01-01T00:38:23.067418+00:00,v0.1,nhl,33378583,STL Blues @ COL Avalanche,TOTAL,Over 6.5,LIGHT_GREEN
2026-01-01T00:40:29.342915+00:00,v0.1,nhl,33378583,STL Blues @ COL Avalanche,TOTAL,Over 6.5,LIGHT_GREEN
2026-01-01T00:44:42.001119+00:00,v0.1,nhl,33378583,STL Blues @ COL Avalanche,TOTAL,Over 6.5,LIGHT_GREEN
2026-01-01T00:49:31.979185+00:00,v0.1,nhl,33378583,STL Blues @ COL Avalanche,TOTAL,Over 6.5,LIGHT_GREEN
2026-01-01T00:52:49.669141+00:00,v0.1,nhl,33378583,STL Blues @ COL Avalanche,TOTAL,Over 6.5,LIGHT_GREEN
2026-01-01T00:28:39.244116+00:00,v0.1,nhl,33378577,TB Lightning @ ANA Ducks,SPREAD,TB Lightning -1.5,LIGHT_GREEN
2026-01-01T00:38:23.070238+00:00,v0.1,nhl,33378577,TB Lightning @ ANA Ducks,SPREAD,TB Lightning -1.5,LIGHT_GREEN
2026-01-01T00:40:29.345722+00:00,v0.1,nhl,33378577,TB Lightning @ ANA Ducks,SPREAD,TB Lightning -1.5,LIGHT_GREEN
2026-01-01T00:44:42.004094+00:00,v0.1,nhl,33378577,TB Lightning @ ANA Ducks,SPREAD,TB Lightning -1.5,LIGHT_GREEN
2026-01-01T00:49:31.982041+00:00,v0.1,nhl,33378577,TB Lightning @ ANA Ducks,SPREAD,TB Lightning -1.5,LIGHT_GREEN
2026-01-01T00:52:49.671935+00:00,v0.1,nhl,33378577,TB Lightning @ ANA Ducks,SPREAD,TB Lightning -1.5,LIGHT_GREEN
2026-01-01T00:28:39.249067+00:00,v0.1,nhl,33382325,TB Lightning @ LA Kings,SPREAD,LA Kings -1.5,LIGHT_GREEN
2026-01-01T00:28:39.249355+00:00,v0.1,nhl,33382325,TB Lightning @ LA Kings,SPREAD,TB Lightning +1.5,RED
2026-01-01T00:38:23.075151+00:00,v0.1,nhl,33382325,TB Lightning @ LA Kings,SPREAD,LA Kings -1.5,LIGHT_GREEN
2026-01-01T00:38:23.075480+00:00,v0.1,nhl,33382325,TB Lightning @ LA Kings,SPREAD,TB Lightning +1.5,RED
2026-01-01T00:40:29.350634+00:00,v0.1,nhl,33382325,TB Lightning @ LA Kings,SPREAD,LA Kings -1.5,LIGHT_GREEN
2026-01-01T00:40:29.350930+00:00,v0.1,nhl,33382325,TB Lightning @ LA Kings,SPREAD,TB Lightning +1.5,RED
2026-01-01T00:44:42.009529+00:00,v0.1,nhl,33382325,TB Lightning @ LA Kings,SPREAD,LA Kings -1.5,LIGHT_GREEN
2026-01-01T00:44:42.009862+00:00,v0.1,nhl,33382325,TB Lightning @ LA Kings,SPREAD,TB Lightning +1.5,RED
2026-01-01T00:49:31.987004+00:00,v0.1,nhl,33382325,TB Lightning @ LA Kings,SPREAD,LA Kings -1.5,LIGHT_GREEN
2026-01-01T00:49:31.987285+00:00,v0.1,nhl,33382325,TB Lightning @ LA Kings,SPREAD,TB Lightning +1.5,RED
2026-01-01T00:52:49.677093+00:00,v0.1,nhl,33382325,TB Lightning @ LA Kings,SPREAD,LA Kings -1.5,LIGHT_GREEN
2026-01-01T00:52:49.677379+00:00,v0.1,nhl,33382325,TB Lightning @ LA Kings,SPREAD,TB Lightning +1.5,RED
2026-01-01T00:28:39.226834+00:00,v0.1,nfl,32225664,TEN Titans @ JAX Jaguars,MONEYLINE,JAX Jaguars,RED
2026-01-01T00:28:39.227112+00:00,v0.1,nfl,32225664,TEN Titans @ JAX Jaguars,MONEYLINE,TEN Titans,DARK_GREEN
2026-01-01T00:38:23.052604+00:00,v0.1,nfl,32225664,TEN Titans @ JAX Jaguars,MONEYLINE,JAX Jaguars,RED
2026-01-01T00:38:23.052889+00:00,v0.1,nfl,32225664,TEN Titans @ JAX Jaguars,MONEYLINE,TEN Titans,DARK_GREEN
2026-01-01T00:40:29.328086+00:00,v0.1,nfl,32225664,TEN Titans @ JAX Jaguars,MONEYLINE,JAX Jaguars,RED
2026-01-01T00:40:29.328382+00:00,v0.1,nfl,32225664,TEN Titans @ JAX Jaguars,MONEYLINE,TEN Titans,DARK_GREEN
2026-01-01T00:44:41.985012+00:00,v0.1,nfl,32225664,TEN Titans @ JAX Jaguars,MONEYLINE,JAX Jaguars,RED
2026-01-01T00:44:41.985329+00:00,v0.1,nfl,32225664,TEN Titans @ JAX Jaguars,MONEYLINE,TEN Titans,DARK_GREEN
2026-01-01T00:49:31.964245+00:00,v0.1,nfl,32225664,TEN Titans @ JAX Jaguars,MONEYLINE,JAX Jaguars,RED
2026-01-01T00:49:31.964576+00:00,v0.1,nfl,32225664,TEN Titans @ JAX Jaguars,MONEYLINE,TEN Titans,DARK_GREEN
2026-01-01T00:52:49.654310+00:00,v0.1,nfl,32225664,TEN Titans @ JAX Jaguars,MONEYLINE,JAX Jaguars,RED
2026-01-01T00:52:49.654591+00:00,v0.1,nfl,32225664,TEN Titans @ JAX Jaguars,MONEYLINE,TEN Titans,DARK_GREEN
2026-01-01T00:28:39.245691+00:00,v0.1,ncaab,33380239,UMKC @ Denver,SPREAD,Denver -9.5,YELLOW
2026-01-01T00:38:23.071768+00:00,v0.1,ncaab,33380239,UMKC @ Denver,SPREAD,Denver -9.5,YELLOW
2026-01-01T00:40:29.347238+00:00,v0.1,ncaab,33380239,UMKC @ Denver,SPREAD,Denver -9.5,YELLOW
2026-01-01T00:44:42.005756+00:00,v0.1,ncaab,33380239,UMKC @ Denver,SPREAD,Denver -9.5,YELLOW
2026-01-01T00:49:31.983610+00:00,v0.1,ncaab,33380239,UMKC @ Denver,SPREAD,Denver -9.5,YELLOW
2026-01-01T00:52:49.673528+00:00,v0.1,ncaab,33380239,UMKC @ Denver,SPREAD,Denver -9.5,YELLOW
2026-01-01T00:28:39.248711+00:00,v0.1,nhl,33382323,UTA Mammoth @ NY Islanders,SPREAD,NY Islanders -1.5,LIGHT_GREEN
2026-01-01T00:38:23.074785+00:00,v0.1,nhl,33382323,UTA Mammoth @ NY Islanders,SPREAD,NY Islanders -1.5,LIGHT_GREEN
2026-01-01T00:40:29.350278+00:00,v0.1,nhl,33382323,UTA Mammoth @ NY Islanders,SPREAD,NY Islanders -1.5,LIGHT_GREEN
2026-01-01T00:44:42.009147+00:00,v0.1,nhl,33382323,UTA Mammoth @ NY Islanders,SPREAD,NY Islanders -1.5,LIGHT_GREEN
2026-01-01T00:49:31.986651+00:00,v0.1,nhl,33382323,UTA Mammoth @ NY Islanders,SPREAD,NY Islanders -1.5,LIGHT_GREEN
2026-01-01T00:52:49.676706+00:00,v0.1,nhl,33382323,UTA Mammoth @ NY Islanders,SPREAD,NY Islanders -1.5,LIGHT_GREEN
2026-01-01T00:28:39.228007+00:00,v0.1,ncaaf,33273924,Wake Forest @ Mississippi State,MONEYLINE,Mississippi State,YELLOW
2026-01-01T00:28:39.237396+00:00,v0.1,ncaaf,33273924,Wake Forest @ Mississippi State,TOTAL,Over 53.5,LIGHT_GREEN
2026-01-01T00:38:23.053810+00:00,v0.1,ncaaf,33273924,Wake Forest @ Mississippi State,MONEYLINE,Mississippi State,YELLOW
2026-01-01T00:38:23.063241+00:00,v0.1,ncaaf,33273924,Wake Forest @ Mississippi State,TOTAL,Over 53.5,LIGHT_GREEN
2026-01-01T00:40:29.329372+00:00,v0.1,ncaaf,33273924,Wake Forest @ Mississippi State,MONEYLINE,Mississippi State,YELLOW
2026-01-01T00:40:29.338928+00:00,v0.1,ncaaf,33273924,Wake Forest @ Mississippi State,TOTAL,Over 53.5,LIGHT_GREEN
2026-01-01T00:44:41.986339+00:00,v0.1,ncaaf,33273924,Wake Forest @ Mississippi State,MONEYLINE,Mississippi State,YELLOW
2026-01-01T00:44:41.996798+00:00,v0.1,ncaaf,33273924,Wake Forest @ Mississippi State,TOTAL,Over 53.5,LIGHT_GREEN
2026-01-01T00:49:31.965597+00:00,v0.1,ncaaf,33273924,Wake Forest @ Mississippi State,MONEYLINE,Mississippi State,YELLOW
2026-01-01T00:49:31.975039+00:00,v0.1,ncaaf,33273924,Wake Forest @ Mississippi State,TOTAL,Over 53.5,LIGHT_GREEN
2026-01-01T00:52:49.655502+00:00,v0.1,ncaaf,33273924,Wake Forest @ Mississippi State,MONEYLINE,Mississippi State,YELLOW
2026-01-01T00:52:49.665127+00:00,v0.1,ncaaf,33273924,Wake Forest @ Mississippi State,TOTAL,Over 53.5,LIGHT_GREEN
2026-01-01T00:28:39.249742+00:00,v0.1,nhl,33382322,WAS Capitals @ OTT Senators,SPREAD,WAS Capitals +1.5,YELLOW
2026-01-01T00:28:39.250546+00:00,v0.1,nhl,33382322,WAS Capitals @ OTT Senators,SPREAD,OTT Senators -1.5,LIGHT_GREEN
2026-01-01T00:38:23.075881+00:00,v0.1,nhl,33382322,WAS Capitals @ OTT Senators,SPREAD,WAS Capitals +1.5,YELLOW
2026-01-01T00:38:23.076731+00:00,v0.1,nhl,33382322,WAS Capitals @ OTT Senators,SPREAD,OTT Senators -1.5,LIGHT_GREEN
2026-01-01T00:40:29.351306+00:00,v0.1,nhl,33382322,WAS Capitals @ OTT Senators,SPREAD,WAS Capitals +1.5,YELLOW
2026-01-01T00:40:29.352114+00:00,v0.1,nhl,33382322,WAS Capitals @ OTT Senators,SPREAD,OTT Senators -1.5,LIGHT_GREEN
2026-01-01T00:44:42.010279+00:00,v0.1,nhl,33382322,WAS Capitals @ OTT Senators,SPREAD,WAS Capitals +1.5,YELLOW
2026-01-01T00:44:42.011157+00:00,v0.1,nhl,33382322,WAS Capitals @ OTT Senators,SPREAD,OTT Senators -1.5,LIGHT_GREEN
2026-01-01T00:49:31.987663+00:00,v0.1,nhl,33382322,WAS Capitals @ OTT Senators,SPREAD,WAS Capitals +1.5,YELLOW
2026-01-01T00:49:31.988455+00:00,v0.1,nhl,33382322,WAS Capitals @ OTT Senators,SPREAD,OTT Senators -1.5,LIGHT_GREEN
2026-01-01T00:52:49.677760+00:00,v0.1,nhl,33382322,WAS Capitals @ OTT Senators,SPREAD,WAS Capitals +1.5,YELLOW
2026-01-01T00:52:49.678575+00:00,v0.1,nhl,33382322,WAS Capitals @ OTT Senators,SPREAD,OTT Senators -1.5,LIGHT_GREEN
2026-01-01T00:28:39.224491+00:00,v0.1,ncaab,33380237,Wichita State @ UAB,MONEYLINE,UAB,YELLOW
2026-01-01T00:38:23.050067+00:00,v0.1,ncaab,33380237,Wichita State @ UAB,MONEYLINE,UAB,YELLOW
2026-01-01T00:40:29.325733+00:00,v0.1,ncaab,33380237,Wichita State @ UAB,MONEYLINE,UAB,YELLOW
2026-01-01T00:44:41.982083+00:00,v0.1,ncaab,33380237,Wichita State @ UAB,MONEYLINE,UAB,YELLOW
2026-01-01T00:49:31.961809+00:00,v0.1,ncaab,33380237,Wichita State @ UAB,MONEYLINE,UAB,YELLOW
2026-01-01T00:52:49.651891+00:00,v0.1,ncaab,33380237,Wichita State @ UAB,MONEYLINE,UAB,YELLOW
2026-01-01T00:28:39.242220+00:00,v0.1,ncaab,33380226,Wofford @ Western Carolina,SPREAD,Western Carolina +1.5,LIGHT_GREEN
2026-01-01T00:38:23.068269+00:00,v0.1,ncaab,33380226,Wofford @ Western Carolina,SPREAD,Western Carolina +1.5,LIGHT_GREEN
2026-01-01T00:40:29.343793+00:00,v0.1,ncaab,33380226,Wofford @ Western Carolina,SPREAD,Western Carolina +1.5,LIGHT_GREEN
2026-01-01T00:44:42.002045+00:00,v0.1,ncaab,33380226,Wofford @ Western Carolina,SPREAD,Western Carolina +1.5,LIGHT_GREEN
2026-01-01T00:49:31.980113+00:00,v0.1,ncaab,33380226,Wofford @ Western Carolina,SPREAD,Western Carolina +1.5,LIGHT_GREEN
2026-01-01T00:52:49.669989+00:00,v0.1,ncaab,33380226,Wofford @ Western Carolina,SPREAD,Western Carolina +1.5,LIGHT_GREEN
2026-01-01T00:28:39.223586+00:00,v0.1,nhl,33378580,WPG Jets @ DET Red Wings,MONEYLINE,DET Red Wings,YELLOW
2026-01-01T00:28:39.244425+00:00,v0.1,nhl,33378580,WPG Jets @ DET Red Wings,SPREAD,DET Red Wings -1.5,LIGHT_GREEN
2026-01-01T00:38:23.049110+00:00,v0.1,nhl,33378580,WPG Jets @ DET Red Wings,MONEYLINE,DET Red Wings,YELLOW
2026-01-01T00:38:23.070552+00:00,v0.1,nhl,33378580,WPG Jets @ DET Red Wings,SPREAD,DET Red Wings -1.5,LIGHT_GREEN
2026-01-01T00:40:29.324823+00:00,v0.1,nhl,33378580,WPG Jets @ DET Red Wings,MONEYLINE,DET Red Wings,YELLOW
2026-01-01T00:40:29.346038+00:00,v0.1,nhl,33378580,WPG Jets @ DET Red Wings,SPREAD,DET Red Wings -1.5,LIGHT_GREEN
2026-01-01T00:44:41.980985+00:00,v0.1,nhl,33378580,WPG Jets @ DET Red Wings,MONEYLINE,DET Red Wings,YELLOW
2026-01-01T00:44:42.004438+00:00,v0.1,nhl,33378580,WPG Jets @ DET Red Wings,SPREAD,DET Red Wings -1.5,LIGHT_GREEN
2026-01-01T00:49:31.960864+00:00,v0.1,nhl,33378580,WPG Jets @ DET Red Wings,MONEYLINE,DET Red Wings,YELLOW
2026-01-01T00:49:31.982388+00:00,v0.1,nhl,33378580,WPG Jets @ DET Red Wings,SPREAD,DET Red Wings -1.5,LIGHT_GREEN
2026-01-01T00:52:49.650966+00:00,v0.1,nhl,33378580,WPG Jets @ DET Red Wings,MONEYLINE,DET Red Wings,YELLOW
2026-01-01T00:52:49.672259+00:00,v0.1,nhl,33378580,WPG Jets @ DET Red Wings,SPREAD,DET Red Wings -1.5,LIGHT_GREEN
2026-01-01T00:28:39.229577+00:00,v0.1,nhl,33382327,WPG Jets @ TOR Maple Leafs,MONEYLINE,WPG Jets,LIGHT_GREEN
2026-01-01T00:38:23.055413+00:00,v0.1,nhl,33382327,WPG Jets @ TOR Maple Leafs,MONEYLINE,WPG Jets,LIGHT_GREEN
2026-01-01T00:40:29.331067+00:00,v0.1,nhl,33382327,WPG Jets @ TOR Maple Leafs,MONEYLINE,WPG Jets,LIGHT_GREEN
2026-01-01T00:44:41.988048+00:00,v0.1,nhl,33382327,WPG Jets @ TOR Maple Leafs,MONEYLINE,WPG Jets,LIGHT_GREEN
2026-01-01T00:49:31.967265+00:00,v0.1,nhl,33382327,WPG Jets @ TOR Maple Leafs,MONEYLINE,WPG Jets,LIGHT_GREEN
2026-01-01T00:52:49.657125+00:00,v0.1,nhl,33382327,WPG Jets @ TOR Maple Leafs,MONEYLINE,WPG Jets,LIGHT_GREEN
2026-01-01T02:03:21.129520+00:00,v0.1,nhl,33378585,BOS Bruins @ EDM Oilers,MONEYLINE,EDM Oilers,RED
2026-01-01T02:03:21.412209+00:00,v0.1,nhl,33378585,BOS Bruins @ EDM Oilers,TOTAL,Over 6.5,LIGHT_GREEN
2026-01-01T02:03:21.706906+00:00,v0.1,nhl,33378584,PHI Flyers @ CGY Flames,SPREAD,PHI Flyers +1.5,RED
